Product ID,Customer ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Quantity,Price,Discount,Profit,Order Year,Customer Name,Country,Category,Sub-Category
FUR-FU-10002506,MA-17560,1244,CA-2015-130974,27/11/2015,29/11/2015,Second Class,3,38.97,0.0,4.68,2015,Matt Abelman,United States,Furniture,Furnishings
OFF-PA-10000743,MA-17560,216,CA-2015-130974,27/11/2015,29/11/2015,Second Class,6,40.08,0.0,19.24,2015,Matt Abelman,United States,Office Supplies,Paper
OFF-PA-10002005,GK-14620,8419,US-2016-116729,25/12/2016,28/12/2016,First Class,7,45.36,0.0,21.77,2016,Grace Kelly,United States,Office Supplies,Paper
TEC-MA-10002790,GK-14620,7875,CA-2015-161767,20/11/2015,24/11/2015,Standard Class,2,479.988,0.4,56.0,2015,Grace Kelly,United States,Technology,Machines
OFF-AR-10001446,GK-14620,7616,CA-2015-133396,13/8/2015,15/8/2015,First Class,7,64.68,0.2,8.09,2015,Grace Kelly,United States,Office Supplies,Art
TEC-AC-10001908,GK-14620,7174,CA-2016-162138,23/4/2016,27/4/2016,Standard Class,1,99.99,0.0,35.0,2016,Grace Kelly,United States,Technology,Accessories
OFF-BI-10004593,GK-14620,6877,CA-2016-162138,23/4/2016,27/4/2016,Standard Class,6,251.52,0.2,81.74,2016,Grace Kelly,United States,Office Supplies,Binders
OFF-AR-10003478,GK-14620,6801,CA-2014-164469,25/6/2014,27/6/2014,Second Class,11,71.632,0.2,17.91,2014,Grace Kelly,United States,Office Supplies,Art
FUR-TA-10002855,GK-14620,5414,US-2014-165862,13/7/2014,17/7/2014,Standard Class,3,351.216,0.2,4.39,2014,Grace Kelly,United States,Furniture,Tables
TEC-PH-10002115,GK-14620,3225,CA-2014-164469,25/6/2014,27/6/2014,Second Class,5,263.96,0.2,19.8,2014,Grace Kelly,United States,Technology,Phones
OFF-LA-10000134,GK-14620,3000,CA-2017-139444,9/9/2017,15/9/2017,Standard Class,4,9.856,0.2,3.45,2017,Grace Kelly,United States,Office Supplies,Labels
OFF-AR-10000475,GK-14620,2616,CA-2014-164469,25/6/2014,27/6/2014,Second Class,1,9.328,0.2,0.82,2014,Grace Kelly,United States,Office Supplies,Art
TEC-PH-10002103,GK-14620,1910,CA-2015-164567,15/6/2015,19/6/2015,Standard Class,3,225.576,0.2,22.56,2015,Grace Kelly,United States,Technology,Phones
TEC-PH-10002200,GK-14620,1266,US-2016-116729,25/12/2016,28/12/2016,First Class,7,2575.944,0.2,257.59,2016,Grace Kelly,United States,Technology,Phones
OFF-BI-10001359,GK-14620,918,CA-2016-101546,18/12/2016,24/12/2016,Standard Class,2,1793.98,0.0,843.17,2016,Grace Kelly,United States,Office Supplies,Binders
TEC-AC-10001465,GK-14620,719,US-2016-116729,25/12/2016,28/12/2016,First Class,7,254.24,0.0,76.3,2016,Grace Kelly,United States,Technology,Accessories
TEC-AC-10002323,VM-21685,9279,CA-2015-105221,1/11/2015,3/11/2015,First Class,2,35.36,0.2,-3.0,2015,Valerie Mitchum,United States,Technology,Accessories
OFF-FA-10001135,VM-21685,9203,CA-2015-105221,1/11/2015,3/11/2015,First Class,2,3.168,0.2,-0.71,2015,Valerie Mitchum,United States,Office Supplies,Fasteners
OFF-PA-10003441,VM-21685,8146,CA-2014-165806,7/4/2014,7/4/2014,Same Day,9,58.32,0.0,27.99,2014,Valerie Mitchum,United States,Office Supplies,Paper
OFF-BI-10001989,VM-21685,7791,CA-2016-113516,8/9/2016,10/9/2016,Second Class,4,67.136,0.2,23.5,2016,Valerie Mitchum,United States,Office Supplies,Binders
TEC-PH-10004922,VM-21685,7023,CA-2014-165806,7/4/2014,7/4/2014,Same Day,3,200.97,0.0,50.24,2014,Valerie Mitchum,United States,Technology,Phones
TEC-PH-10004165,VM-21685,5851,US-2017-101539,16/3/2017,18/3/2017,Second Class,3,659.976,0.2,49.5,2017,Valerie Mitchum,United States,Technology,Phones
OFF-ST-10001414,VM-21685,5202,CA-2017-107720,6/11/2017,13/11/2017,Standard Class,3,46.26,0.0,12.03,2017,Valerie Mitchum,United States,Office Supplies,Storage
OFF-AR-10003759,VM-21685,4219,CA-2017-109778,16/7/2017,21/7/2017,Standard Class,2,2.912,0.2,0.91,2017,Valerie Mitchum,United States,Office Supplies,Art
OFF-ST-10004180,VM-21685,4190,US-2017-101539,16/3/2017,18/3/2017,Second Class,1,46.51,0.0,1.86,2017,Valerie Mitchum,United States,Office Supplies,Storage
OFF-BI-10002225,VM-21685,3424,CA-2016-113516,8/9/2016,10/9/2016,Second Class,2,33.024,0.2,11.56,2016,Valerie Mitchum,United States,Office Supplies,Binders
TEC-PH-10002555,VM-21685,745,US-2016-150140,6/4/2016,10/4/2016,Standard Class,5,1294.0,0.0,336.64,2016,Valerie Mitchum,United States,Technology,Phones
OFF-PA-10001972,VM-21685,163,US-2017-101539,16/3/2017,18/3/2017,Second Class,1,6.48,0.0,3.11,2017,Valerie Mitchum,United States,Office Supplies,Paper
OFF-AP-10002765,AM-10360,8955,CA-2017-109701,2/12/2017,3/12/2017,Same Day,3,79.47,0.0,22.25,2017,Alice McCarthy,United States,Office Supplies,Appliances
OFF-AR-10001868,AM-10360,7440,CA-2017-109701,2/12/2017,3/12/2017,Same Day,6,10.08,0.0,5.04,2017,Alice McCarthy,United States,Office Supplies,Art
OFF-BI-10000632,AM-10360,6552,CA-2017-109701,2/12/2017,3/12/2017,Same Day,2,69.456,0.2,22.57,2017,Alice McCarthy,United States,Office Supplies,Binders
OFF-BI-10004187,AM-10360,5581,CA-2017-109701,2/12/2017,3/12/2017,Same Day,6,9.024,0.2,3.16,2017,Alice McCarthy,United States,Office Supplies,Binders
OFF-PA-10002464,AM-10360,4457,CA-2017-161340,28/5/2017,1/6/2017,Standard Class,3,13.872,0.2,5.03,2017,Alice McCarthy,United States,Office Supplies,Paper
OFF-PA-10001950,AM-10360,4066,CA-2016-157000,16/7/2016,22/7/2016,Standard Class,3,20.016,0.2,6.26,2016,Alice McCarthy,United States,Office Supplies,Paper
OFF-PA-10003724,AM-10360,3911,CA-2017-109701,2/12/2017,3/12/2017,Same Day,2,10.86,0.0,5.32,2017,Alice McCarthy,United States,Office Supplies,Paper
FUR-BO-10004709,AM-10360,3619,CA-2017-161340,28/5/2017,1/6/2017,Standard Class,4,115.96,0.5,-64.94,2017,Alice McCarthy,United States,Furniture,Bookcases
OFF-BI-10004099,AM-10360,2519,CA-2014-132542,6/10/2014,8/10/2014,Second Class,2,15.36,0.0,7.68,2014,Alice McCarthy,United States,Office Supplies,Binders
OFF-PA-10000659,AM-10360,1280,US-2015-107944,23/3/2015,25/3/2015,First Class,11,192.72,0.0,92.51,2015,Alice McCarthy,United States,Office Supplies,Paper
TEC-AC-10000736,AM-10360,643,US-2015-107944,23/3/2015,25/3/2015,First Class,3,239.97,0.0,86.39,2015,Alice McCarthy,United States,Technology,Accessories
OFF-ST-10001328,AM-10360,615,CA-2016-157000,16/7/2016,22/7/2016,Standard Class,3,37.0,0.2,3.72,2016,Alice McCarthy,United States,Office Supplies,Storage
OFF-AR-10004078,JH-15820,8664,CA-2017-117870,27/1/2017,30/1/2017,Second Class,3,14.016,0.2,1.75,2017,John Hus<>><>ton,United States,Office Supplies,Art
OFF-LA-10001982,JH-15820,8222,CA-2015-169537,3/9/2015,7/9/2015,Second Class,2,7.5,0.0,3.6,2015,John Hus<>><>ton,United States,Office Supplies,Labels
FUR-FU-10000087,JH-15820,7480,CA-2015-102778,21/11/2015,24/11/2015,First Class,1,18.176,0.2,4.77,2015,John Hus<>><>ton,United States,Furniture,Furnishings
TEC-AC-10000927,JH-15820,7368,CA-2017-117870,27/1/2017,30/1/2017,Second Class,3,71.976,0.2,-9.0,2017,John Hus<>><>ton,United States,Technology,Accessories
OFF-ST-10003692,JH-15820,6936,CA-2017-132122,9/7/2017,14/7/2017,Standard Class,5,228.92,0.2,14.31,2017,John Hus<>><>ton,United States,Office Supplies,Storage
TEC-PH-10003931,JH-15820,5998,CA-2017-117870,27/1/2017,30/1/2017,Second Class,3,107.982,0.4,-27.0,2017,John Hus<>><>ton,United States,Technology,Phones
OFF-BI-10001249,JH-15820,5624,US-2014-107699,19/5/2014,23/5/2014,Standard Class,9,57.42,0.0,26.41,2014,John Hus<>><>ton,United States,Office Supplies,Binders
OFF-EN-10004459,JH-15820,1484,CA-2015-133536,28/3/2015,30/3/2015,Second Class,3,22.92,0.0,11.23,2015,John Hus<>><>ton,United States,Office Supplies,Envelopes
OFF-AP-10002578,JJ-15445,9128,CA-2015-120915,28/9/2015,3/10/2015,Second Class,6,293.52,0.0,76.32,2015,Jennifer Jackson,United States,Office Supplies,Appliances
OFF-LA-10001641,JJ-15445,6532,CA-2016-137127,16/6/2016,22/6/2016,Standard Class,3,9.45,0.0,4.54,2016,Jennifer Jackson,United States,Office Supplies,Labels
OFF-BI-10003707,JJ-15445,5413,CA-2015-127418,13/6/2015,14/6/2015,First Class,3,36.624,0.2,13.73,2015,Jennifer Jackson,United States,Office Supplies,Binders
OFF-ST-10000918,JJ-15445,4898,CA-2016-163986,3/9/2016,10/9/2016,Standard Class,5,54.5,0.0,14.17,2016,Jennifer Jackson,United States,Office Supplies,Storage
TEC-PH-10003012,JJ-15445,4300,CA-2015-120915,28/9/2015,3/10/2015,Second Class,2,307.98,0.0,89.31,2015,Jennifer Jackson,United States,Technology,Phones
OFF-FA-10000611,JJ-15445,3115,CA-2015-151785,5/3/2015,10/3/2015,Standard Class,6,7.104,0.2,2.49,2015,Jennifer Jackson,United States,Office Supplies,Fasteners
OFF-PA-10000474,TB-21520,9775,CA-2015-130883,26/9/2015,2/10/2015,Standard Class,5,141.76,0.2,47.84,2015,&&Tracy Blumstein,United States,,
OFF-PA-10003591,TB-21520,9692,CA-2015-131128,19/10/2015,20/10/2015,First Class,3,34.44,0.0,17.22,2015,&&Tracy Blumstein,United States,Office Supplies,Paper
OFF-PA-10004675,TB-21520,9480,CA-2017-114440,14/9/2017,17/9/2017,Second Class,3,19.05,0.0,8.76,2017,&&Tracy Blumstein,United States,Office Supplies,Paper
OFF-PA-10002689,TB-21520,8939,CA-2017-133718,23/7/2017,26/7/2017,First Class,9,58.32,0.0,27.99,2017,&&Tracy Blumstein,United States,Office Supplies,Paper
OFF-EN-10001509,TB-21520,7360,US-2015-150630,17/9/2015,21/9/2015,Standard Class,2,3.264,0.2,1.1,2015,&&Tracy Blumstein,United States,Office Supplies,Envelopes
OFF-AR-10001683,TB-21520,7208,US-2015-150630,17/9/2015,21/9/2015,Standard Class,2,15.76,0.2,3.55,2015,&&Tracy Blumstein,United States,Office Supplies,Art
FUR-FU-10004848,TB-21520,5846,US-2015-150630,17/9/2015,21/9/2015,Standard Class,3,124.2,0.2,15.52,2015,&&Tracy Blumstein,United States,Furniture,Furnishings
OFF-AP-10004708,TB-21520,5247,CA-2014-142587,21/10/2014,22/10/2014,First Class,4,121.792,0.2,13.7,2014,&&Tracy Blumstein,United States,Office Supplies,Appliances
OFF-BI-10000474,TB-21520,4764,US-2015-150630,17/9/2015,21/9/2015,Standard Class,2,9.618,0.7,-7.05,2015,&&Tracy Blumstein,United States,Office Supplies,Binders
TEC-AC-10001956,TB-21520,4707,CA-2015-130883,26/9/2015,2/10/2015,Standard Class,5,239.8,0.2,47.96,2015,&&Tracy Blumstein,United States,Technology,Accessories
TEC-AC-10001314,TB-21520,4098,CA-2014-124394,17/10/2014,22/10/2014,Second Class,3,119.976,0.2,-18.0,2014,&&Tracy Blumstein,United States,Technology,Accessories
OFF-ST-10000563,TB-21520,4006,CA-2014-168473,26/12/2014,1/1/2015,Standard Class,6,191.88,0.0,19.19,2014,&&Tracy Blumstein,United States,Office Supplies,Storage
OFF-BI-10003676,TB-21520,3884,CA-2014-124394,17/10/2014,22/10/2014,Second Class,5,10.78,0.8,-17.25,2014,&&Tracy Blumstein,United States,Office Supplies,Binders
FUR-TA-10000617,TB-21520,3529,CA-2014-142587,21/10/2014,22/10/2014,First Class,3,409.59,0.4,-122.88,2014,&&Tracy Blumstein,United States,Furniture,Tables
OFF-BI-10001525,TB-21520,2745,US-2015-150630,17/9/2015,21/9/2015,Standard Class,6,6.858,0.7,-5.72,2015,&&Tracy Blumstein,United States,Office Supplies,Binders
OFF-BI-10003429,TB-21520,2516,CA-2017-133718,23/7/2017,26/7/2017,First Class,3,15.192,0.2,5.51,2017,&&Tracy Blumstein,United States,Office Supplies,Binders
FUR-BO-10004834,TB-21520,2130,US-2015-150630,17/9/2015,21/9/2015,Standard Class,7,3083.43,0.5,-1665.05,2015,&&Tracy Blumstein,United States,Furniture,Bookcases
FUR-FU-10002088,TB-21520,1820,CA-2016-117912,4/2/2016,8/2/2016,Standard Class,2,14.368,0.2,3.95,2016,&&Tracy Blumstein,United States,Furniture,Furnishings
OFF-PA-10004100,TB-21520,900,CA-2015-130883,26/9/2015,2/10/2015,Standard Class,6,31.104,0.2,10.89,2015,&&Tracy Blumstein,United States,Office Supplies,Paper
OFF-AR-10004042,TB-21520,843,US-2015-150630,17/9/2015,21/9/2015,Standard Class,6,86.304,0.2,9.71,2015,&&Tracy Blumstein,United States,Office Supplies,Art
OFF-PA-10004156,HR-14770,8902,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,1,11.34,0.0,5.56,2017,Hallie Redmond,United States,Office Supplies,Paper
OFF-FA-10003472,HR-14770,8648,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,2,2.52,0.0,0.1,2017,Hallie Redmond,United States,Office Supplies,Fasteners
TEC-PH-10003655,HR-14770,7595,US-2014-143707,1/3/2014,5/3/2014,Standard Class,3,5.94,0.0,1.6,2014,Hallie Redmond,United States,Technology,Phones
TEC-AC-10001445,HR-14770,6602,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,4,12.12,0.0,2.55,2017,Hallie Redmond,United States,Technology,Accessories
FUR-BO-10004690,HR-14770,5644,CA-2015-103954,9/8/2015,13/8/2015,Second Class,5,687.4,0.0,48.12,2015,Hallie Redmond,United States,Furniture,Bookcases
OFF-BI-10000320,HR-14770,3944,CA-2017-106964,17/12/2017,20/12/2017,First Class,2,11.808,0.2,4.28,2017,Hallie Redmond,United States,Office Supplies,Binders
FUR-FU-10001037,HR-14770,3420,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,2,18.96,0.0,8.53,2017,Hallie Redmond,United States,Furniture,Furnishings
TEC-AC-10004469,HR-14770,2818,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,4,159.8,0.0,70.31,2017,Hallie Redmond,United States,Technology,Accessories
OFF-ST-10001590,HR-14770,2683,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,5,67.4,0.0,17.52,2017,Hallie Redmond,United States,Office Supplies,Storage
OFF-AR-10003156,HR-14770,1995,CA-2017-165904,7/4/2017,11/4/2017,Standard Class,2,16.256,0.2,1.22,2017,Hallie Redmond,United States,Office Supplies,Art
TEC-PH-10000576,HR-14770,1803,CA-2017-165904,7/4/2017,11/4/2017,Standard Class,2,219.184,0.2,19.0,2017,Hallie Redmond,United States,Technology,Phones
OFF-ST-10002562,HR-14770,1352,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,2,18.76,0.0,5.25,2017,Hallie Redmond,United States,Office Supplies,Storage
TEC-PH-10000169,HR-14770,199,CA-2017-113278,14/1/2017,20/1/2017,Standard Class,4,67.8,0.0,1.36,2017,Hallie Redmond,United States,Technology,Phones
OFF-AP-10002082,AG-10675,9760,CA-2017-101483,29/7/2017,1/8/2017,Second Class,2,34.848,0.2,6.53,2017,Anna Gayman,United States,Office Supplies,Appliances
OFF-PA-10000213,AG-10675,8597,CA-2015-137512,7/5/2015,12/5/2015,Standard Class,4,15.936,0.2,5.38,2015,Anna Gayman,United States,Office Supplies,Paper
TEC-PH-10003442,AG-10675,7040,CA-2017-101483,29/7/2017,1/8/2017,Second Class,5,22.0,0.2,1.38,2017,Anna Gayman,United States,Technology,Phones
OFF-BI-10002827,AG-10675,6719,CA-2017-163335,24/9/2017,27/9/2017,First Class,7,38.71,0.0,17.81,2017,Anna Gayman,United States,Office Supplies,Binders
FUR-TA-10001095,AG-10675,6289,CA-2015-137512,7/5/2015,12/5/2015,Standard Class,2,244.006,0.3,-31.37,2015,Anna Gayman,United States,Furniture,Tables
OFF-ST-10000934,AG-10675,5822,CA-2016-108987,8/9/2016,10/9/2016,Second Class,4,131.136,0.2,-32.78,2016,Anna Gayman,United States,Office Supplies,Storage
OFF-PA-10000249,AG-10675,5747,US-2017-146822,9/6/2017,14/6/2017,Standard Class,4,49.12,0.0,23.09,2017,Anna Gayman,United States,,
TEC-AC-10002134,AG-10675,5531,US-2017-104094,7/9/2017,11/9/2017,Standard Class,1,13.48,0.0,1.89,2017,Anna Gayman,United States,Technology,Accessories
TEC-AC-10000158,AG-10675,5293,CA-2016-108987,8/9/2016,10/9/2016,Second Class,2,57.584,0.2,0.72,2016,Anna Gayman,United States,Technology,Accessories
OFF-ST-10000885,AG-10675,3928,CA-2017-163335,24/9/2017,27/9/2017,First Class,3,40.29,0.0,10.07,2017,Anna Gayman,United States,Office Supplies,Storage
FUR-BO-10004834,AG-10675,2702,CA-2016-108987,8/9/2016,10/9/2016,Second Class,4,2396.2656,0.32,-317.15,2016,Anna Gayman,United States,Furniture,Bookcases
FUR-FU-10003374,AG-10675,1625,CA-2016-133368,14/1/2016,20/1/2016,Standard Class,8,316.0,0.2,31.58,2016,Anna Gayman,United States,Furniture,Furnishings
OFF-AR-10002833,AG-10675,732,CA-2017-101483,29/7/2017,1/8/2017,Second Class,3,4.0,0.2,0.38,2017,Anna Gayman,United States,Office Supplies,Art
OFF-ST-10001580,AG-10675,317,CA-2016-108987,8/9/2016,10/9/2016,Second Class,3,35.952,0.2,3.6,2016,Anna Gayman,United States,Office Supplies,Storage
OFF-PA-10004039,AG-10675,112,CA-2016-133368,14/1/2016,20/1/2016,Standard Class,2,89.568,0.2,32.47,2016,Anna Gayman,United States,Office Supplies,Paper
OFF-FA-10000992,AS-10630,9956,CA-2014-162684,1/8/2014,6/8/2014,Standard Class,2,6.0,0.2,1.92,2014,Ann Steele,United States,Office Supplies,Fasteners
TEC-MA-10003066,AS-10630,9352,CA-2017-100314,29/9/2017,5/10/2017,Standard Class,3,336.51,0.4,44.87,2017,Ann Steele,United States,Technology,Machines
FUR-FU-10004586,AS-10630,9343,US-2016-155404,22/9/2016,28/9/2016,Standard Class,2,13.28,0.0,6.37,2016,Ann Steele,United States,Furniture,Furnishings
OFF-LA-10003190,AS-10630,8961,US-2017-129224,17/3/2017,23/3/2017,Standard Class,2,5.0,0.2,1.67,2017,Ann Steele,United States,Office Supplies,Labels
OFF-LA-10001569,AS-10630,7592,CA-2017-124597,30/4/2017,5/5/2017,Standard Class,3,11.952,0.2,4.0,2017,Ann Steele,United States,Office Supplies,Labels
OFF-AR-10002280,AS-10630,7291,CA-2017-124597,30/4/2017,5/5/2017,Standard Class,3,15.528,0.2,4.85,2017,Ann Steele,United States,,
OFF-LA-10001569,AS-10630,6932,CA-2017-100314,29/9/2017,5/10/2017,Standard Class,2,7.968,0.2,2.59,2017,Ann Steele,United States,Office Supplies,Labels
OFF-BI-10003274,AS-10630,6367,US-2015-146745,3/9/2015,8/9/2015,Standard Class,2,6.368,0.2,2.15,2015,Ann Steele,United States,Office Supplies,Binders
OFF-LA-10003190,AS-10630,5575,CA-2017-124597,30/4/2017,5/5/2017,Standard Class,2,4.608,0.2,1.67,2017,Ann Steele,United States,Office Supplies,Labels
OFF-EN-10000461,AS-10630,3866,CA-2017-100314,29/9/2017,5/10/2017,Standard Class,4,27.968,0.2,9.44,2017,Ann Steele,United States,Office Supplies,Envelopes
OFF-ST-10000532,AS-10630,3485,CA-2014-101392,7/12/2014,13/12/2014,Standard Class,7,269.36,0.0,70.03,2014,Ann Steele,United States,Office Supplies,Storage
FUR-CH-10002372,AS-10630,638,US-2015-146745,3/9/2015,8/9/2015,Standard Class,2,129.568,0.2,-12.96,2015,Ann Steele,United States,Furniture,Chairs
FUR-CH-10002880,TH-21115,7472,CA-2016-125087,18/4/2016,23/4/2016,Standard Class,4,344.372,0.3,-93.47,2016,Thea Hudgings,United States,Furniture,Chairs
OFF-EN-10003845,TH-21115,7061,CA-2017-127782,2/11/2017,6/11/2017,Standard Class,3,8.856,0.2,2.88,2017,Thea Hudgings,United States,Office Supplies,Envelopes
OFF-AP-10001962,TH-21115,6449,CA-2017-127782,2/11/2017,6/11/2017,Standard Class,3,20.136,0.2,1.26,2017,Thea Hudgings,United States,Office Supplies,Appliances
OFF-BI-10004876,TH-21115,5509,CA-2014-148369,23/9/2014,27/9/2014,Standard Class,4,11.12,0.0,5.45,2014,Thea Hudgings,United States,Office Supplies,Binders
FUR-FU-10004748,TH-21115,3448,CA-2016-125087,18/4/2016,23/4/2016,Standard Class,5,127.88,0.6,-67.14,2016,Thea Hudgings,United States,Furniture,Furnishings
OFF-PA-10000289,TH-21115,2053,CA-2016-152520,8/7/2016,12/7/2016,Standard Class,2,12.96,0.0,6.22,2016,Thea Hudgings,United States,Office Supplies,Paper
TEC-PH-10001817,TH-21115,1434,CA-2017-127782,2/11/2017,6/11/2017,Standard Class,4,859.2,0.4,-186.16,2017,Thea Hudgings,United States,Technology,Phones
FUR-FU-10001847,TH-21115,1214,CA-2017-127782,2/11/2017,6/11/2017,Standard Class,1,3.312,0.2,0.66,2017,Thea Hudgings,United States,Furniture,Furnishings
OFF-ST-10001780,TH-21115,173,CA-2016-125087,18/4/2016,23/4/2016,Standard Class,3,1554.936,0.2,77.75,2016,Thea Hudgings,United States,Office Supplies,Storage
OFF-AR-10000390,CS-11950,9954,CA-2016-161746,21/10/2016,27/10/2016,Standard Class,3,12.0,0.0,5.7,2016,Carlos Soltero,United States,Office Supplies,Art
OFF-ST-10002743,CS-11950,8765,CA-2016-161746,21/10/2016,27/10/2016,Standard Class,3,340.92,0.0,3.41,2016,Carlos Soltero,United States,Office Supplies,Storage
OFF-ST-10002974,CS-11950,8573,CA-2017-118640,20/7/2017,26/7/2017,Standard Class,2,69.712,0.2,8.71,2017,Carlos Soltero,United States,Office Supplies,Storage
OFF-BI-10004656,CS-11950,8124,US-2014-159926,18/11/2014,22/11/2014,Standard Class,3,1.944,0.7,-1.43,2014,Carlos Soltero,United States,Office Supplies,Binders
TEC-PH-10001128,CS-11950,7664,US-2014-159926,18/11/2014,22/11/2014,Standard Class,6,539.964,0.4,-107.99,2014,Carlos Soltero,United States,Technology,Phones
FUR-CH-10004626,CS-11950,6360,CA-2016-161746,21/10/2016,27/10/2016,Standard Class,3,242.136,0.2,12.11,2016,Carlos Soltero,United States,Furniture,Chairs
OFF-ST-10003656,CS-11950,6245,US-2014-159926,18/11/2014,22/11/2014,Standard Class,1,76.792,0.2,-16.32,2014,Carlos Soltero,United States,Office Supplies,Storage
TEC-AC-10003289,CS-11950,5940,US-2016-151827,31/3/2016,2/4/2016,Second Class,2,31.984,0.2,1.0,2016,Carlos Soltero,United States,Technology,Accessories
OFF-BI-10004236,CS-11950,5865,CA-2016-159737,3/9/2016,9/9/2016,Standard Class,3,8.808,0.8,-14.97,2016,Carlos Soltero,United States,Office Supplies,Binders
FUR-FU-10003731,CS-11950,4640,CA-2016-161746,21/10/2016,27/10/2016,Standard Class,2,19.96,0.0,5.59,2016,Carlos Soltero,United States,Furniture,Furnishings
TEC-PH-10003437,CS-11950,3986,CA-2017-102820,7/5/2017,11/5/2017,Standard Class,7,419.944,0.2,52.49,2017,Carlos Soltero,United States,Technology,Phones
FUR-CH-10001545,CS-11950,3652,CA-2015-151869,25/9/2015,25/9/2015,Same Day,1,102.582,0.1,6.84,2015,Carlos Soltero,United States,Furniture,Chairs
OFF-PA-10002947,CS-11950,3610,CA-2015-151869,25/9/2015,25/9/2015,Same Day,3,20.04,0.0,9.62,2015,Carlos Soltero,United States,Office Supplies,Paper
OFF-LA-10003766,CS-11950,3536,US-2017-126053,5/12/2017,8/12/2017,First Class,3,9.45,0.0,4.54,2017,Carlos Soltero,United States,Office Supplies,Labels
OFF-BI-10003656,CS-11950,3460,US-2014-159926,18/11/2014,22/11/2014,Standard Class,1,50.997,0.7,-40.8,2014,Carlos Soltero,United States,Office Supplies,Binders
FUR-FU-10001934,CS-11950,3451,US-2017-126053,5/12/2017,8/12/2017,First Class,2,41.96,0.0,10.91,2017,Carlos Soltero,United States,Furniture,Furnishings
TEC-PH-10002789,CS-11950,3285,US-2016-151827,31/3/2016,2/4/2016,Second Class,3,280.782,0.4,-60.84,2016,Carlos Soltero,United States,Technology,Phones
FUR-CH-10002758,CS-11950,3248,US-2014-141257,8/6/2014,14/6/2014,Standard Class,3,585.552,0.2,73.19,2014,Carlos Soltero,United States,Furniture,Chairs
OFF-BI-10004330,CS-11950,3043,CA-2016-120796,3/4/2016,7/4/2016,Standard Class,9,99.846,0.7,-83.21,2016,Carlos Soltero,United States,Office Supplies,Binders
FUR-FU-10001475,CS-11950,3007,CA-2017-118640,20/7/2017,26/7/2017,Standard Class,1,9.0,0.6,-5.71,2017,Carlos Soltero,United States,Furniture,Furnishings
FUR-FU-10001473,CS-11950,2569,US-2014-159926,18/11/2014,22/11/2014,Standard Class,3,60.312,0.2,5.28,2014,Carlos Soltero,United States,Furniture,Furnishings
OFF-FA-10000735,CS-11950,1208,CA-2017-144365,24/10/2017,30/10/2017,Standard Class,4,11.68,0.0,5.26,2017,Carlos Soltero,United States,,
OFF-BI-10002764,DV-13465,8977,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,7,6.783,0.7,-4.75,2017,Dianna Vittorini,United States,Office Supplies,Binders
OFF-ST-10001469,DV-13465,7986,CA-2014-124646,22/6/2014,24/6/2014,First Class,3,161.94,0.0,9.72,2014,Dianna Vittorini,United States,Office Supplies,Storage
TEC-PH-10001254,DV-13465,7552,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,4,406.368,0.2,30.48,2017,Dianna Vittorini,United States,Technology,Phones
OFF-PA-10000357,DV-13465,7358,US-2017-152002,11/6/2017,11/6/2017,Same Day,3,122.97,0.0,60.26,2017,Dianna Vittorini,United States,Office Supplies,Paper
TEC-AC-10002637,DV-13465,7123,CA-2015-146486,9/11/2015,14/11/2015,Second Class,5,899.95,0.0,54.0,2015,Dianna Vittorini,United States,Technology,Accessories
OFF-LA-10003766,DV-13465,7116,CA-2015-100251,17/5/2015,23/5/2015,Standard Class,10,31.5,0.0,15.0,2015,Dianna Vittorini,United States,Office Supplies,Labels
OFF-ST-10001097,DV-13465,6365,CA-2014-124646,22/6/2014,24/6/2014,First Class,3,501.81,0.0,0.0,2014,Dianna Vittorini,United States,Office Supplies,Storage
TEC-PH-10004977,DV-13465,6145,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,3,470.376,0.2,52.92,2017,Dianna Vittorini,United States,Technology,Phones
OFF-BI-10004318,DV-13465,5854,CA-2016-126102,10/9/2016,12/9/2016,Second Class,2,276.784,0.2,89.95,2016,Dianna Vittorini,United States,Office Supplies,Binders
TEC-PH-10000586,DV-13465,3913,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,2,105.584,0.2,9.24,2017,Dianna Vittorini,United States,Technology,Phones
OFF-SU-10000898,DV-13465,3192,CA-2015-100251,17/5/2015,23/5/2015,Standard Class,4,55.6,0.0,16.12,2015,Dianna Vittorini,United States,Office Supplies,Supplies
OFF-ST-10002554,DV-13465,2957,CA-2015-146486,9/11/2015,14/11/2015,Second Class,5,244.55,0.0,4.89,2015,Dianna Vittorini,United States,Office Supplies,Storage
OFF-AP-10000358,DV-13465,2794,CA-2017-145233,1/12/2017,5/12/2017,Standard Class,3,31.152,0.2,3.5,2017,Dianna Vittorini,United States,Office Supplies,Appliances
