Product ID,Customer ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Quantity,Price,Discount,Profit,Order Year,Customer Name,Country,Category,Sub-Category
OFF-BI-10001658,FH-14275,9765,CA-2017-107832,23/11/2017,26/11/2017,Second Class,1,7.476,0.7,-5.98,2017,Frank Hawley,United States,Office Supplies,Binders
OFF-AR-10001725,FH-14275,8969,CA-2014-153808,6/4/2014,10/4/2014,Second Class,3,70.95,0.0,18.45,2014,Frank Hawley,United States,Office Supplies,Art
TEC-AC-10004171,FH-14275,8333,CA-2014-153808,6/4/2014,10/4/2014,Second Class,3,299.97,0.0,131.99,2014,Frank Hawley,United States,Technology,Accessories
TEC-PH-10002200,FH-14275,8226,CA-2017-104640,10/11/2017,16/11/2017,Standard Class,2,430.88,0.0,12452.0,2017,Frank Hawley,United States,Technology,Phones
OFF-BI-10004140,FH-14275,7460,CA-2017-128370,10/9/2017,10/9/2017,Same Day,2,7.184,0.2,2.24,2017,Frank Hawley,United States,,
OFF-ST-10003479,FH-14275,6700,CA-2014-100916,21/10/2014,26/10/2014,Standard Class,5,194.7,0.0,9.73,2014,Frank Hawley,United States,Office Supplies,Storage
OFF-AR-10001022,FH-14275,6632,CA-2014-100916,21/10/2014,26/10/2014,Standard Class,1,2.84,0.0,0.88,2014,Frank Hawley,United States,Office Supplies,Art
OFF-AR-10003394,FH-14275,6096,CA-2016-152170,12/11/2016,15/11/2016,Second Class,7,20.58,0.0,5.56,2016,Frank Hawley,United States,Office Supplies,Art
OFF-PA-10001763,FH-14275,5955,CA-2016-152170,12/11/2016,15/11/2016,Second Class,2,19.98,0.0,8.99,2016,Frank Hawley,United States,Office Supplies,Paper
OFF-AP-10002350,FH-14275,5735,CA-2016-152170,12/11/2016,15/11/2016,Second Class,2,37.68,0.0,10.55,2016,Frank Hawley,United States,Office Supplies,Appliances
OFF-AP-10000358,FH-14275,5505,CA-2017-104318,13/5/2017,18/5/2017,Standard Class,2,20.768,0.2,2.34,2017,Frank Hawley,United States,Office Supplies,Appliances
FUR-TA-10004607,FH-14275,5493,CA-2014-100916,21/10/2014,26/10/2014,Standard Class,4,591.32,0.0,112.35,2014,Frank Hawley,United States,Furniture,Tables
OFF-BI-10002794,FH-14275,5444,CA-2014-153808,6/4/2014,10/4/2014,Second Class,2,65.568,0.2,23.77,2014,Frank Hawley,United States,Office Supplies,Binders
OFF-EN-10002831,FH-14275,4770,CA-2016-152170,12/11/2016,15/11/2016,Second Class,8,287.52,0.0,129.38,2016,Frank Hawley,United States,Office Supplies,Envelopes
OFF-BI-10002309,FH-14275,4656,CA-2016-168557,19/9/2016,23/9/2016,Standard Class,2,8.928,0.2,3.12,2016,Frank Hawley,United States,Office Supplies,Binders
FUR-CH-10002602,FH-14275,3778,CA-2017-128370,10/9/2017,10/9/2017,Same Day,3,362.352,0.2,27.18,2017,Frank Hawley,United States,Furniture,Chairs
OFF-BI-10003925,FH-14275,1961,CA-2017-104640,10/11/2017,16/11/2017,Standard Class,3,931.176,0.2,314.27,2017,Frank Hawley,United States,Office Supplies,Binders
TEC-MA-10003674,FH-14275,1200,CA-2017-121503,3/7/2017,6/7/2017,Second Class,3,597.132,0.4,49.76,2017,Frank Hawley,United States,Technology,Machines
OFF-BI-10002072,FH-14275,258,CA-2016-152170,12/11/2016,15/11/2016,Second Class,2,17.38,0.0,8.69,2016,Frank Hawley,United States,Office Supplies,Binders
TEC-PH-10004700,FH-14275,205,CA-2017-162474,13/3/2017,16/3/2017,First Class,1,7.992,0.2,2.6,2017,Frank Hawley,United States,Technology,Phones
OFF-PA-10001878,FH-14275,40,CA-2017-121503,3/7/2017,6/7/2017,Second Class,7,273.896,0.2,92.44,2017,Frank Hawley,United States,Office Supplies,Paper
OFF-AR-10002135,CR-12625,8389,CA-2014-111003,1/6/2014,6/6/2014,Standard Class,6,289.2,0.0,83.87,2014,Corey Roper,United States,Office Supplies,Art
FUR-CH-10001146,CR-12625,4120,CA-2016-162159,16/9/2016,18/9/2016,First Class,2,121.78,0.0,30.44,2016,Corey Roper,United States,Furniture,Chairs
OFF-PA-10001934,CR-12625,3272,US-2014-112795,23/8/2014,28/8/2014,Second Class,3,19.44,0.0,9.53,2014,Corey Roper,United States,Office Supplies,Paper
OFF-BI-10001072,CR-12625,1665,CA-2014-111003,1/6/2014,6/6/2014,Standard Class,3,45.48,0.0,21.0,2014,Corey Roper,United States,Office Supplies,Binders
OFF-AR-10003469,NL-18310,9441,US-2017-163790,2/11/2017,4/11/2017,Second Class,5,9.0,0.0,4.22,2017,Nancy Lomonaco,United States,Office Supplies,Art
OFF-BI-10003718,NL-18310,9038,US-2017-163790,2/11/2017,4/11/2017,Second Class,6,590.352,0.2,206.62,2017,Nancy Lomonaco,United States,Office Supplies,Binders
FUR-CH-10002774,NL-18310,8363,US-2015-139759,25/8/2015,30/8/2015,Standard Class,1,40.784,0.2,4.59,2015,Nancy Lomonaco,United States,Furniture,Chairs
OFF-EN-10001335,NL-18310,7082,US-2017-163790,2/11/2017,4/11/2017,Second Class,7,76.58,0.0,38.29,2017,Nancy Lomonaco,United States,Office Supplies,Envelopes
OFF-ST-10001511,NL-18310,6455,US-2017-163790,2/11/2017,4/11/2017,Second Class,7,452.55,0.0,22.63,2017,Nancy Lomonaco,United States,Office Supplies,Storage
OFF-AP-10002765,NL-18310,1893,US-2015-139759,25/8/2015,30/8/2015,Standard Class,4,105.96,0.0,30.0,2015,Nancy Lomonaco,United States,Office Supplies,Appliances
OFF-PA-10004782,NL-18310,1734,CA-2016-147473,30/5/2016,3/6/2016,Standard Class,6,38.88,0.0,18.66,2016,Nancy Lomonaco,United States,Office Supplies,Paper
TEC-PH-10003092,NL-18310,1534,US-2014-120313,31/10/2014,2/11/2014,Second Class,2,73.584,0.2,8.28,2014,Nancy Lomonaco,United States,Technology,Phones
FUR-FU-10002508,NL-18310,780,US-2017-163790,2/11/2017,4/11/2017,Second Class,3,25.0,0.0,10.51,2017,Nancy Lomonaco,United States,Furniture,Furnishings
OFF-FA-10004838,NL-18310,338,US-2017-163790,2/11/2017,4/11/2017,Second Class,3,5.58,0.0,0.0,2017,Nancy Lomonaco,United States,Office Supplies,Fasteners
OFF-PA-10002586,KM-16375,9858,CA-2014-133592,31/12/2014,7/1/2015,Standard Class,3,14.94,0.0,7.02,2014,Katherine Murray,United States,Office Supplies,Paper
FUR-FU-10003724,KM-16375,9207,CA-2014-143903,20/7/2014,24/7/2014,Standard Class,5,16.74,0.6,-14.23,2014,Katherine Murray,United States,Furniture,Furnishings
TEC-PH-10004447,KM-16375,8646,CA-2017-135937,20/2/2017,27/2/2017,Standard Class,3,333.576,0.2,25.02,2017,Katherine Murray,United States,Technology,Phones
OFF-ST-10003692,KM-16375,8627,CA-2015-163734,19/6/2015,24/6/2015,Standard Class,5,228.92,0.2,14.31,2015,Katherine Murray,United States,Office Supplies,Storage
FUR-CH-10004218,KM-16375,8410,CA-2014-133592,31/12/2014,7/1/2015,Standard Class,6,605.88,0.0,151.47,2014,Katherine Murray,United States,Furniture,Chairs
OFF-EN-10002230,KM-16375,8131,CA-2016-159212,1/11/2016,5/11/2016,Standard Class,3,251.79,0.0,118.0,2016,Katherine Murray,United States,Office Supplies,Envelopes
OFF-PA-10003883,KM-16375,7683,CA-2015-148628,6/12/2015,11/12/2015,Standard Class,5,32.75,0.0,15.0,2015,Katherine Murray,United States,Office Supplies,Paper
OFF-EN-10004846,KM-16375,7625,CA-2017-135937,20/2/2017,27/2/2017,Standard Class,5,10.64,0.2,3.86,2017,Katherine Murray,United States,Office Supplies,Envelopes
OFF-BI-10003694,KM-16375,6276,CA-2016-149454,25/7/2016,26/7/2016,First Class,1,10.44,0.0,4.8,2016,Katherine Murray,United States,Office Supplies,Binders
OFF-ST-10003306,KM-16375,5737,CA-2014-143903,20/7/2014,24/7/2014,Standard Class,3,342.864,0.2,38.57,2014,Katherine Murray,United States,Office Supplies,Storage
FUR-CH-10002024,KM-16375,5723,CA-2014-143903,20/7/2014,24/7/2014,Standard Class,2,981.372,0.3,-140.2,2014,Katherine Murray,United States,Furniture,Chairs
OFF-PA-10003228,KM-16375,5701,CA-2014-133592,31/12/2014,7/1/2015,Standard Class,4,195.64,0.0,91.95,2014,Katherine Murray,United States,Office Supplies,Paper
TEC-AC-10001114,KM-16375,4914,CA-2017-135937,20/2/2017,27/2/2017,Standard Class,1,31.992,0.2,4.8,2017,Katherine Murray,United States,Technology,Accessories
TEC-PH-10003988,KM-16375,4517,CA-2016-159212,1/11/2016,5/11/2016,Standard Class,2,21.8,0.0,6.1,2016,Katherine Murray,United States,Technology,Phones
FUR-BO-10000362,KM-16375,3991,CA-2014-133592,31/12/2014,7/1/2015,Standard Class,2,341.96,0.0,78.65,2014,Katherine Murray,United States,Furniture,Bookcases
TEC-AC-10002049,KM-16375,3074,CA-2014-133592,31/12/2014,7/1/2015,Standard Class,4,1687.8,0.0,742.63,2014,Katherine Murray,United States,Technology,Accessories
OFF-ST-10000563,KM-16375,3014,CA-2017-135937,20/2/2017,27/2/2017,Standard Class,2,51.168,0.2,-6.4,2017,Katherine Murray,United States,Office Supplies,Storage
OFF-AR-10000657,KM-16375,2116,CA-2017-159135,4/11/2017,8/11/2017,Standard Class,2,4.3,0.0,1.42,2017,Katherine Murray,United States,Office Supplies,Art
FUR-TA-10001039,KM-16375,1114,CA-2017-135937,20/2/2017,27/2/2017,Standard Class,9,386.91,0.5,-185.72,2017,Katherine Murray,United States,Furniture,Tables
FUR-FU-10002253,KM-16375,117,CA-2017-135937,20/2/2017,27/2/2017,Standard Class,2,68.0,0.2,16.32,2017,Katherine Murray,United States,Furniture,Furnishings
OFF-PA-10000807,TB-21175,9325,CA-2016-124254,12/4/2016,17/4/2016,Standard Class,3,10.272,0.2,3.0,2016,Tho   12 =-.mas Boland,United States,Office Supplies,Paper
OFF-ST-10000777,TB-21175,9261,CA-2014-104773,8/12/2014,13/12/2014,Standard Class,2,60.0,0.2,6.04,2014,Tho   12 =-.mas Boland,United States,Office Supplies,Storage
OFF-EN-10004846,TB-21175,8513,CA-2017-143567,2/11/2017,5/11/2017,Second Class,2,5.32,0.0,2.61,2017,Tho   12 =-.mas Boland,United States,Office Supplies,Envelopes
OFF-ST-10001580,TB-21175,8213,CA-2017-143567,2/11/2017,5/11/2017,Second Class,4,59.92,0.0,16.78,2017,Tho   12 =-.mas Boland,United States,Office Supplies,Storage
OFF-ST-10001469,TB-21175,8066,CA-2016-124254,12/4/2016,17/4/2016,Standard Class,3,129.552,0.2,-22.67,2016,Tho   12 =-.mas Boland,United States,Office Supplies,Storage
OFF-LA-10001297,TB-21175,7572,CA-2016-161473,1/4/2016,5/4/2016,Standard Class,2,20.7,0.0,9.94,2016,Tho   12 =-.mas Boland,United States,Office Supplies,Labels
FUR-CH-10000454,TB-21175,5404,CA-2017-143567,2/11/2017,5/11/2017,Second Class,4,975.92,0.0,292.78,2017,Tho   12 =-.mas Boland,United States,Furniture,Chairs
TEC-AC-10004145,TB-21175,3875,CA-2017-143567,2/11/2017,5/11/2017,Second Class,9,2249.91,0.0,517.48,2017,Tho   12 =-.mas Boland,United States,Technology,Accessories
OFF-BI-10003305,TB-21175,3674,CA-2016-161473,1/4/2016,5/4/2016,Standard Class,3,14.352,0.2,4.66,2016,Tho   12 =-.mas Boland,United States,Office Supplies,Binders
OFF-ST-10000060,TB-21175,1736,CA-2016-124254,12/4/2016,17/4/2016,Standard Class,1,51.984,0.2,-5.2,2016,Tho   12 =-.mas Boland,United States,Office Supplies,Storage
OFF-SU-10001574,TB-21175,1331,CA-2016-161473,1/4/2016,5/4/2016,Standard Class,3,10.95,0.0,3.29,2016,Tho   12 =-.mas Boland,United States,Office Supplies,Supplies
OFF-PA-10000176,NF-18475,8016,CA-2014-100293,14/3/2014,18/3/2014,Standard Class,6,91.056,0.2,31.87,2014,Neil Französisch,United States,Office Supplies,Paper
OFF-FA-10000254,NF-18475,5451,US-2014-132745,1/10/2014,5/10/2014,Standard Class,1,4.71,0.0,0.0,2014,Neil Französisch,United States,Office Supplies,Fasteners
TEC-PH-10004667,NF-18475,4664,US-2015-100069,29/6/2015,3/7/2015,Standard Class,2,269.98,0.0,72.89,2015,Neil Französisch,United States,Technology,Phones
OFF-BI-10000948,NF-18475,254,CA-2016-162404,23/7/2016,27/7/2016,Standard Class,4,11.416,0.8,-18.84,2016,Neil Französisch,United States,Office Supplies,Binders
OFF-AR-10004441,DR-12880,9538,CA-2017-134404,27/12/2017,27/12/2017,Same Day,4,13.248,0.2,3.64,2017,Dan Reichenbach,United States,Office Supplies,Art
OFF-PA-10001289,DR-12880,8006,CA-2017-161956,27/8/2017,29/8/2017,Second Class,3,116.28,0.0,56.98,2017,Dan Reichenbach,United States,Office Supplies,Paper
FUR-CH-10004886,DR-12880,7394,CA-2017-161956,27/8/2017,29/8/2017,Second Class,3,230.28,0.2,23.03,2017,Dan Reichenbach,United States,Furniture,Chairs
FUR-CH-10001545,DR-12880,7385,CA-2017-148810,26/6/2017,1/7/2017,Standard Class,3,273.552,0.2,-14.0,2017,Dan Reichenbach,United States,Furniture,Chairs
TEC-PH-10001580,DR-12880,6989,US-2015-159982,28/11/2015,4/12/2015,Standard Class,6,647.904,0.2,56.69,2015,Dan Reichenbach,United States,Technology,Phones
OFF-ST-10001370,DR-12880,6884,CA-2017-161956,27/8/2017,29/8/2017,Second Class,5,354.9,0.0,17.75,2017,Dan Reichenbach,United States,Office Supplies,Storage
FUR-FU-10003976,DR-12880,6780,CA-2017-143574,29/6/2017,2/7/2017,First Class,2,25.16,0.0,8.55,2017,Dan Reichenbach,United States,Furniture,Furnishings
OFF-ST-10001590,DR-12880,6332,US-2015-159982,28/11/2015,4/12/2015,Standard Class,5,53.92,0.2,4.04,2015,Dan Reichenbach,United States,Office Supplies,Storage
OFF-ST-10004804,DR-12880,6318,US-2015-159982,28/11/2015,4/12/2015,Standard Class,2,82.368,0.2,-19.56,2015,Dan Reichenbach,United States,Office Supplies,Storage
TEC-PH-10000576,DR-12880,5603,CA-2017-134404,27/12/2017,27/12/2017,Same Day,2,164.388,0.4,-35.62,2017,Dan Reichenbach,United States,Technology,Phones
FUR-BO-10002598,DR-12880,4947,CA-2017-143574,29/6/2017,2/7/2017,First Class,9,638.82,0.0,185.26,2017,Dan Reichenbach,United States,Furniture,Bookcases
OFF-LA-10004689,DR-12880,4554,CA-2017-148810,26/6/2017,1/7/2017,Standard Class,6,13.872,0.2,4.68,2017,Dan Reichenbach,United States,Office Supplies,Labels
OFF-BI-10004094,DR-12880,4301,CA-2016-117282,14/7/2016,18/7/2016,Standard Class,2,14.16,0.2,5.13,2016,Dan Reichenbach,United States,Office Supplies,Binders
OFF-AP-10001242,DR-12880,4273,CA-2017-161956,27/8/2017,29/8/2017,Second Class,4,321.92,0.0,96.58,2017,Dan Reichenbach,United States,Office Supplies,Appliances
FUR-FU-10002505,DR-12880,4240,US-2015-159982,28/11/2015,4/12/2015,Standard Class,9,12.132,0.6,-8.49,2015,Dan Reichenbach,United States,Furniture,Furnishings
TEC-AC-10004171,DR-12880,4122,CA-2015-103933,25/9/2015,27/9/2015,First Class,9,899.91,0.0,395.96,2015,Dan Reichenbach,United States,Technology,Accessories
TEC-PH-10003442,DR-12880,4077,US-2016-127425,26/8/2016,31/8/2016,Standard Class,6,33.0,0.0,8.25,2016,Dan Reichenbach,United States,Technology,Phones
OFF-SU-10002537,DR-12880,3982,CA-2017-143574,29/6/2017,2/7/2017,First Class,3,30.69,0.0,7.98,2017,Dan Reichenbach,United States,Office Supplies,Supplies
TEC-AC-10002800,DR-12880,3939,US-2016-127425,26/8/2016,31/8/2016,Standard Class,5,249.95,0.0,87.48,2016,Dan Reichenbach,United States,Technology,Accessories
OFF-BI-10003650,DR-12880,3175,CA-2017-161956,27/8/2017,29/8/2017,Second Class,2,841.568,0.2,294.55,2017,Dan Reichenbach,United States,Office Supplies,Binders
OFF-SU-10002503,DR-12880,3126,CA-2017-161956,27/8/2017,29/8/2017,Second Class,5,28.4,0.0,8.24,2017,Dan Reichenbach,United States,Office Supplies,Supplies
TEC-CO-10001571,DR-12880,2927,CA-2017-161956,27/8/2017,29/8/2017,Second Class,2,879.984,0.2,329.99,2017,Dan Reichenbach,United States,Technology,Copiers
FUR-FU-10002937,DR-12880,712,CA-2017-161956,27/8/2017,29/8/2017,Second Class,2,198.0,0.0,99.23,2017,Dan Reichenbach,United States,Furniture,Furnishings
TEC-PH-10003691,DR-12880,540,US-2016-164189,24/3/2016,28/3/2016,Standard Class,4,403.0,0.2,25.2,2016,Dan Reichenbach,United States,Technology,Phones
OFF-AR-10000246,LH-16750,8862,CA-2017-129707,25/4/2017,29/4/2017,Standard Class,4,8.896,0.2,0.67,2017,Larry Hughes,United States,Office Supplies,Art
TEC-PH-10002660,LH-16750,4829,CA-2017-133235,1/8/2017,4/8/2017,First Class,5,271.96,0.2,17.0,2017,Larry Hughes,United States,Technology,Phones
OFF-BI-10000050,LH-16750,1778,CA-2014-117478,21/9/2014,24/9/2014,First Class,3,6.57,0.7,-5.04,2014,Larry Hughes,United States,Office Supplies,Binders
OFF-AR-10001615,BG-11695,6199,CA-2015-108588,5/1/2015,10/1/2015,Standard Class,3,59.52,0.0,15.48,2015,Brooke Gillingham,United States,Office Supplies,Art
TEC-CO-10001046,BG-11695,6103,CA-2016-153682,30/5/2016,1/6/2016,First Class,2,839.988,0.4,70.0,2016,Brooke Gillingham,United States,Technology,Copiers
OFF-BI-10004506,BG-11695,4892,CA-2015-108588,5/1/2015,10/1/2015,Standard Class,2,13.168,0.2,4.61,2015,Brooke Gillingham,United States,Office Supplies,Binders
FUR-FU-10000246,BG-11695,4138,CA-2017-121412,23/9/2017,27/9/2017,Standard Class,3,29.0,0.2,3.67,2017,Brooke Gillingham,United States,Furniture,Furnishings
FUR-CH-10004853,BG-11695,4007,US-2016-162852,27/12/2016,31/12/2016,Standard Class,8,845.488,0.3,-12.08,2016,Brooke Gillingham,United States,Furniture,Chairs
OFF-ST-10003123,BG-11695,1426,CA-2017-105543,24/11/2017,24/11/2017,Same Day,1,33.29,0.0,7.99,2017,Brooke Gillingham,United States,Office Supplies,Storage
OFF-AP-10004249,BG-11695,984,CA-2014-127523,11/5/2014,18/5/2014,Standard Class,3,35.91,0.0,9.7,2014,Brooke Gillingham,United States,Office Supplies,Appliances
OFF-EN-10000461,BG-11695,601,CA-2015-108588,5/1/2015,10/1/2015,Standard Class,2,17.48,0.0,8.22,2015,Brooke Gillingham,United States,Office Supplies,Envelopes
TEC-AC-10002323,SC-20800,6708,CA-2016-168536,20/12/2016,24/12/2016,Standard Class,3,66.3,0.0,9.0,2016,Stuart Calhoun,United States,Technology,Accessories
OFF-FA-10000611,SC-20800,2622,CA-2017-102267,30/11/2017,4/12/2017,Standard Class,2,2.0,0.2,0.83,2017,Stuart Calhoun,United States,Office Supplies,Fasteners
TEC-AC-10001606,SC-20800,1929,CA-2015-155761,11/12/2015,11/12/2015,Same Day,2,159.984,0.2,36.0,2015,Stuart Calhoun,United States,Technology,Accessories
OFF-AR-10002399,SC-20800,1187,CA-2017-135167,15/6/2017,20/6/2017,Standard Class,1,4.26,0.0,1.75,2017,Stuart Calhoun,United States,Office Supplies,Art
OFF-ST-10000943,SC-20800,688,CA-2015-155761,11/12/2015,11/12/2015,Same Day,3,46.344,0.2,4.63,2015,Stuart Calhoun,United States,Office Supplies,Storage
TEC-PH-10000169,PF-19120,9901,US-2015-126977,17/9/2015,23/9/2015,Standard Class,4,67.8,0.0,1.36,2015,Peter Fuller,United States,Technology,Phones
OFF-AR-10003651,PF-19120,9761,CA-2014-166457,5/5/2014,9/5/2014,Second Class,2,6.56,0.0,1.9,2014,Peter Fuller,United States,Office Supplies,Art
FUR-BO-10002213,PF-19120,8378,US-2015-126977,17/9/2015,23/9/2015,Standard Class,5,2003.92,0.2,-25.0,2015,Peter Fuller,United States,Furniture,Bookcases
OFF-PA-10003016,PF-19120,8309,CA-2014-166457,5/5/2014,9/5/2014,Second Class,3,9.42,0.0,4.24,2014,Peter Fuller,United States,Office Supplies,Paper
TEC-AC-10003033,PF-19120,7414,US-2015-126977,17/9/2015,23/9/2015,Standard Class,2,659.9,0.0,218.0,2015,Peter Fuller,United States,Technology,Accessories
OFF-ST-10000617,PF-19120,5386,US-2015-126977,17/9/2015,23/9/2015,Standard Class,5,14.9,0.0,1.04,2015,Peter Fuller,United States,Office Supplies,Storage
FUR-CH-10001973,PF-19120,5306,US-2015-126977,17/9/2015,23/9/2015,Standard Class,2,199.764,0.1,8.88,2015,Peter Fuller,United States,Furniture,Chairs
FUR-BO-10004834,PF-19120,5188,US-2015-126977,17/9/2015,23/9/2015,Standard Class,6,4228.704,0.2,158.58,2015,Peter Fuller,United States,Furniture,Bookcases
TEC-AC-10002402,PF-19120,4651,CA-2015-140025,7/4/2015,11/4/2015,Standard Class,6,383.952,0.2,47.99,2015,Peter Fuller,United States,Technology,Accessories
OFF-PA-10004071,PF-19120,4289,US-2015-126977,17/9/2015,23/9/2015,Standard Class,2,110.96,0.0,53.26,2015,Peter Fuller,United States,Office Supplies,Paper
OFF-PA-10001363,PF-19120,4280,CA-2014-166457,5/5/2014,9/5/2014,Second Class,2,24.56,0.0,11.54,2014,Peter Fuller,United States,Office Supplies,Paper
FUR-FU-10004904,PF-19120,4188,CA-2015-129896,15/6/2015,20/6/2015,Standard Class,6,364.704,0.2,-36.47,2015,Peter Fuller,United States,Furniture,Furnishings
OFF-LA-10002762,PF-19120,3519,US-2015-126977,17/9/2015,23/9/2015,Standard Class,7,87.71,0.0,41.22,2015,Peter Fuller,United States,Office Supplies,Labels
OFF-PA-10002245,PF-19120,3367,CA-2015-129896,15/6/2015,20/6/2015,Standard Class,2,9.568,0.2,2.99,2015,Peter Fuller,United States,Office Supplies,Paper
OFF-ST-10003058,PF-19120,2536,US-2015-126977,17/9/2015,23/9/2015,Standard Class,4,94.6,0.0,27.43,2015,Peter Fuller,United States,Office Supplies,Storage
TEC-PH-10002170,PF-19120,1775,US-2015-126977,17/9/2015,23/9/2015,Standard Class,3,209.97,0.0,58.79,2015,Peter Fuller,United States,Technology,Phones
FUR-FU-10002396,PF-19120,1314,CA-2015-129896,15/6/2015,20/6/2015,Standard Class,4,40.256,0.2,11.07,2015,Peter Fuller,United States,Furniture,Furnishings
OFF-ST-10004804,PF-19120,494,CA-2015-129896,15/6/2015,20/6/2015,Standard Class,2,82.0,0.2,-19.56,2015,Peter Fuller,United States,Office Supplies,Storage
OFF-AP-10002651,PF-19120,28,CA-2015-140025,7/4/2015,11/4/2015,Standard Class,8,463.248,0.8,-1181.28,2015,Peter Fuller,United States,Office Supplies,Appliances
OFF-AP-10002403,DH-13675,9486,CA-2014-156244,12/8/2014,16/8/2014,Standard Class,6,211.248,0.2,15.84,2014,Duane Huffman,United States,Office Supplies,Appliances
OFF-SU-10001225,DH-13675,9086,CA-2014-105249,28/11/2014,28/11/2014,Same Day,2,7.36,0.0,0.15,2014,Duane Huffman,United States,Office Supplies,Supplies
FUR-FU-10002759,DH-13675,8109,CA-2015-145324,15/11/2015,19/11/2015,Standard Class,2,39.96,0.0,14.39,2015,Duane Huffman,United States,Furniture,Furnishings
FUR-FU-10004006,DH-13675,7904,CA-2015-127593,21/9/2015,21/9/2015,Same Day,2,85.3,0.0,14.5,2015,Duane Huffman,United States,Furniture,Furnishings
OFF-AR-10004344,DH-13675,7197,CA-2014-156244,12/8/2014,16/8/2014,Standard Class,5,47.96,0.2,4.2,2014,Duane Huffman,United States,Office Supplies,Art
OFF-SU-10000432,DH-13675,6798,CA-2014-156244,12/8/2014,16/8/2014,Standard Class,2,5.552,0.2,-1.04,2014,Duane Huffman,United States,Office Supplies,Supplies
OFF-PA-10000295,DH-13675,6758,CA-2014-156244,12/8/2014,16/8/2014,Standard Class,6,31.104,0.2,10.89,2014,Duane Huffman,United States,Office Supplies,Paper
TEC-AC-10002473,DH-13675,4284,CA-2014-156244,12/8/2014,16/8/2014,Standard Class,7,158.928,0.2,41.72,2014,Duane Huffman,United States,Technology,Accessories
OFF-LA-10000443,DH-13675,3769,CA-2014-156244,12/8/2014,16/8/2014,Standard Class,1,2.952,0.2,1.0,2014,Duane Huffman,United States,Office Supplies,Labels
OFF-LA-10002043,DH-13675,904,CA-2014-105249,28/11/2014,28/11/2014,Same Day,4,41.4,0.0,19.87,2014,Duane Huffman,United States,Office Supplies,Labels
FUR-BO-10000330,DH-13675,684,CA-2014-105249,28/11/2014,28/11/2014,Same Day,4,411.0,0.15,-4.84,2014,Duane Huffman,United States,Furniture,Bookcases
OFF-ST-10001558,TC-20980,9753,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,2,32.48,0.0,4.87,2016,Tamara Chand,United States,Office Supplies,Storage
OFF-BI-10004600,TC-20980,8292,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,2,735.98,0.0,331.19,2016,Tamara Chand,United States,Office Supplies,Binders
OFF-BI-10002954,TC-20980,7320,CA-2016-129693,26/11/2016,2/12/2016,Standard Class,2,7.312,0.2,2.56,2016,Tamara Chand,United States,Office Supplies,Binders
OFF-AR-10001958,TC-20980,7021,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,2,33.96,0.0,9.51,2016,Tamara Chand,United States,Office Supplies,Art
OFF-BI-10000632,TC-20980,6838,CA-2014-123498,7/11/2014,9/11/2014,First Class,3,26.046,0.8,-44.28,2014,Tamara Chand,United States,Office Supplies,Binders
OFF-BI-10002437,TC-20980,5794,CA-2015-156013,20/9/2015,26/9/2015,Standard Class,2,24.448,0.2,8.86,2015,Tamara Chand,United States,Office Supplies,Binders
OFF-EN-10004773,TC-20980,4712,CA-2014-123498,7/11/2014,9/11/2014,First Class,3,74.352,0.2,26.95,2014,Tamara Chand,United States,,
TEC-AC-10003198,TC-20980,3614,CA-2014-153087,27/12/2014,3/1/2015,Standard Class,5,498.0,0.0,184.26,2014,Tamara Chand,United States,Technology,Accessories
OFF-PA-10001970,TC-20980,3601,CA-2015-156013,20/9/2015,26/9/2015,Standard Class,5,61.4,0.0,28.86,2015,Tamara Chand,United States,Office Supplies,Paper
OFF-BI-10003712,TC-20980,3547,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,7,34.37,0.0,16.84,2016,Tamara Chand,United States,Office Supplies,Binders
OFF-PA-10001243,TC-20980,3067,CA-2014-153087,27/12/2014,3/1/2015,Standard Class,4,23.92,0.0,11.72,2014,Tamara Chand,United States,Office Supplies,Paper
TEC-CO-10004722,TC-20980,1928,CA-2016-118689,2/10/2016,9/10/2016,Standard Class,5,17499.95,0.0,8399.98,2016,Tamara Chand,United States,Technology,Copiers
OFF-ST-10000563,AC-10420,8567,US-2017-158218,12/5/2017,15/5/2017,Second Class,5,127.92,0.2,-15.99,2017,Alyssa Crouse,United States,Office Supplies,Storage
OFF-EN-10004386,AC-10420,8259,CA-2016-144400,23/2/2016,27/2/2016,Standard Class,3,57.576,0.2,21.59,2016,Alyssa Crouse,United States,Office Supplies,Envelopes
FUR-TA-10004575,AC-10420,6926,CA-2014-129924,12/7/2014,17/7/2014,Standard Class,3,698.352,0.2,-17.46,2014,Alyssa Crouse,United States,Furniture,Tables
OFF-BI-10003314,AC-10420,4105,CA-2014-129924,12/7/2014,17/7/2014,Standard Class,2,7.712,0.2,2.8,2014,Alyssa Crouse,United States,Office Supplies,Binders
OFF-BI-10002133,AC-10420,4036,US-2017-158218,12/5/2017,15/5/2017,Second Class,4,34.0,0.8,-53.07,2017,Alyssa Crouse,United States,Office Supplies,Binders
OFF-BI-10003527,MZ-17515,8972,CA-2014-128524,11/11/2014,13/11/2014,First Class,2,2033.584,0.2,762.59,2014,Mary Zewe,United States,Office Supplies,Binders
