Customer ID,Customer Name,email,phone,address,Segment,Country,City,State,Postal Code,Region
BM-11575,Brendan Murry,paulbrown927@gmail.com,025-529-0040x3086,"81623 James Ville Apt. 514
South Janice, NH 60175",Corporate,United States,Montebello,California,90640.0,West
Dp-13240,Dean perceR__#$#,dianetanner123@gmail.com,(966)286-0443x4014,"8167 Macdonald Forks
North Rodney, FL 94873",Home Office,United States,Charlotte,North Carolina,28205.0,South
BF-11005,Barry Franz,kevinwatkins979@gmail.com,003.814.3093,"8175 Hicks Stravenue
Michaeltown, FM 63439",Home Office,United States,Pasadena,Texas,77506.0,Central
LS-17245,Lynn Smith,suzannethompson851@gmail.com,328.371.0868x55145,"818 Melissa Fork
South Lauraside, ND 40840",Consumer,United States,Gladstone,Missouri,64118.0,Central
GD-14590,Giulietta Dortch,timothygutierrez760@gmail.com,874.205.5645x59917,"81870 Kemp Tunnel
Salinasberg, MI 70073",Corporate,United States,Arlington,Virginia,22204.0,South
PM-18940,Paul MacIntyre,manuelfletcher363@gmail.com,(119)583-1763x1603,"81877 Cardenas Ramp
West Morgan, AS 38579",Consumer,United States,Texas City,Texas,77590.0,Central
SC-20260,Scott Cohen,nathanielarroyo803@gmail.com,608.468.2440x952,"8200 Danny Road
Patrickchester, NH 80499",Corporate,United States,San Francisco,California,94110.0,West
JF-15190,Jamie Frazer,christinejohnson708@gmail.com,1623642034,"82029 Ruth Crest
North Suzanne, OR 84663",Consumer,United States,Johnson City,Tennessee,37604.0,South
DC-12850,Dan Campbell,rebeccarobinson502@gmail.com,#ERROR!,"8204 Tina Shoal
Boyleside, MT 47408",Consumer,United States,Cleveland,Ohio,44105.0,East
EH-13765,Edward Hooks,craigmoore519@gmail.com,580.602.6240,"823 Gardner Alley
Fuentestown, PA 98888",Corporate,United States,Revere,Massachusetts,2151.0,East
SH-20635,Stefanie Holloman,kennethhuff143@gmail.com,141.456.8295,"82424 Rivera Valleys
Higginsmouth, PR 19959",Corporate,United States,Sacramento,California,95823.0,West
LD-16855,Lela Donovan,amberwallace936@gmail.com,001-775-863-2764,"8253 Henson Islands Apt. 818
North Tiffany, VI 76621",Corporate,United States,Chicago,Illinois,60653.0,Central
JC-15775,John Castell,jeffreyhancock187@gmail.com,980.790.5456,"8261 Kayla Motorway Apt. 866
Masonbury, NM 83016",Consumer,United States,Los Angeles,California,90032.0,West
SH-19975,,rachelflores224@gmail.com,-7269,"8344 Knight Ridge Apt. 802
Jasonbury, VT 64185",Corporate,United States,Milwaukee,Wisconsin,53209.0,Central
VP-21730,Victor Preis,taradavis415@gmail.com,5752001639,"8348 Andrew Via Apt. 854
Hardingbury, AL 43885",Home Office,United States,New York City,New York,10011.0,East
CS-12355,Christine Sundaresam,christinesmith610@gmail.com,2694528654,"8372 Michael Ferry
East Christina, VI 14781",Consumer,United States,Hollywood,Florida,33021.0,South
SP-20620,Stefania Perrino,jeffreybrown816@gmail.com,2917451445,"8376 Johnson Walk
South Xaviermouth, ID 76781",Corporate,United States,Colorado Springs,Colorado,80906.0,West
AS-10240,Alan Shonely,josepoole425@gmail.com,(516)197-5637,"8382 Leslie Burgs
West Robert, NJ 30160",Consumer,United States,Tampa,Florida,33614.0,South
JD-16060,Julia Dunbar,jefferyrobinson371@gmail.com,502-706-3526x9144,"8387 White Cape Suite 477
Rickyville, CT 69980",Consumer,United States,Rochester,Minnesota,55901.0,Central
GM-14500,Gene McClure,karendavis924@gmail.com,147.016.4724x36230,"8428 Norma Street
East Angela, MP 97256",Consumer,United States,Pharr,Texas,78577.0,Central
DS-13030,Darrin Sayre,kyleruiz137@gmail.com,274.877.4937,"8429 Angela Landing
Jennamouth, GU 92289",Home Office,United States,San Francisco,California,94122.0,West
CG-12520,Claire Gute,brettburns922@gmail.com,594-108-8882x66426,"843 Kiara Islands Suite 610
New Samantha, ND 05439",Consumer,United States,Dallas,Texas,75217.0,Central
MH-17440,Mark Haberlin,deniserubio175@gmail.com,901.712.9561x660,"844 Carla Common
Rasmussenhaven, TX 15457",Corporate,United States,Jackson,Mississippi,39212.0,South
SS-20140,Saphhira Shifley,amberarnold868@gmail.com,001-877-983-1069,"8440 Riddle Shoal
East Kirk, NY 68165",Corporate,United States,Columbus,Georgia,31907.0,South
SM-20905,Susan MacKendrick,colleengarza896@gmail.com,1608898879,"84442 Haley Roads Suite 846
East Valerieville, PR 86566",Consumer,United States,Newark,Ohio,43055.0,East
DB-13660,Duane Benoit,zacharykane481@gmail.com,001-116-195-1160x508,"84894 Kimberly Stravenue Apt. 826
Haroldburgh, IA 33839",Consumer,United States,Los Angeles,California,90036.0,West
BF-11020,Barry Französisch,allisonsweeney527@gmail.com,365.405.8522x3846,"850 Smith Squares Suite 535
North Kimberlyborough, GA 18207",Corporate,United States,Los Angeles,California,90032.0,West
LP-17095,Liz Preis,vanessalittle351@gmail.com,164.478.0963,"85002 Calderon Vista
Port Robertton, OH 64294",Consumer,United States,Fairfield,Ohio,45014.0,East
DE-13255,,carloswallace910@gmail.com,#ERROR!,"851 Olivia Lake
Ryanburgh, FM 94711",Home Office,United States,Los Angeles,California,90004.0,West
EB-13840,Ellis Ballard,patriciagarcia552@gmail.com,195-066-0140x2015,"8515 Alexander Village Suite 769
Robertoton, IA 83199",Corporate,United States,Seattle,Washington,98105.0,West
LC-16885,Lena Creighton,sarastrickland864@gmail.com,161-622-8947x018,"85157 Shawn Plains Suite 205
Port Anthonystad, CO 26550",Consumer,United States,Roseville,California,95661.0,West
SV-20815,Stuart Van,jamieflores144@gmail.com,#ERROR!,"852 Morgan Hollow
Johntown, PA 47212",Corporate,United States,Houston,Texas,77041.0,Central
CA-12265,Christina Anderson,philiprobinson217@gmail.com,474-109-1567,"85259 Obrien Ridge
Fergusonborough, IN 93154",Consumer,United States,Provo,Utah,84604.0,West
GW-14605,Giulietta Weimer,josephrobinson395@gmail.com,025.378.8617x997,"853 Hester Path Apt. 426
West Karenview, WA 12488",Consumer,United States,Seattle,Washington,98115.0,West
SV-20365,Seth Vernon,stephenhanson800@gmail.com,668-779-0219,"85386 Amy Trail Suite 437
New Jennifer, FM 08099",Consumer,United States,Los Angeles,California,90049.0,West
KH-16510,Keith Herrera,christinacrawford351@gmail.com,-6813,"8539 Smith Rue Apt. 171
Port John, MH 91836",Consumer,United States,San Bernardino,California,92404.0,West
HG-15025,Hunter Glantz,richardbarrera408@gmail.com,#ERROR!,"855 Joy Trail
East Tiffany, FM 28782",Consumer,United States,Los Angeles,California,90032.0,West
TS-21430,Tom Stivers,zacharyhill230@gmail.com,104-592-4472,"855 Smith Springs
Matthewberg, FM 76552",Corporate,United States,San Diego,California,92105.0,West
HZ-14950,Henia Zydlo,seansmith996@gmail.com,#ERROR!,"8558 Johnson Canyon Suite 937
Port Kristinshire, TX 99472",Consumer,United States,Columbus,Ohio,43229.0,East
TB-21625,Trudy Brown,danieldavies989@gmail.com,085-514-5425x664,"85601 Baker Ridge Suite 159
North Julie, IL 47724",Consumer,United States,Los Angeles,California,90004.0,West
KT-16480,Kean Thornton,andrewpalmer553@gmail.com,977-718-1112x85212,"857 Catherine Views
Williamberg, MT 17509",Consumer,United States,Houston,Texas,77095.0,Central
TC-21145,Theresa Coyne,zacharygonzales193@gmail.com,#ERROR!,"8574 Melissa Trail Apt. 386
Hamiltonborough, WV 67383",Corporate,United States,Lakewood,New Jersey,8701.0,East
