Customer ID,Customer Name,email,phone,address,Segment,Country,City,State,Postal Code,Region
JK-16120,Julie Kriz,jamessalazar971@gmail.com,001-456-501-0791x7964,"Unit 7812 Box 9159
DPO AA 33815",Home Office,United States,Austin,Texas,78745.0,Central
RD-19480,Rick Duston,sandrarogers926@gmail.com,(213)182-0679x799,"Unit 7842 Box 0303
DPO AP 64574",Consumer,United States,Richmond,Indiana,47374.0,Central
SC-20380,Shahi  Collister,justincoleman483@gmail.com,001-293-836-4983,"Unit 8279 Box 0438
DPO AA 56492",Consumer,United States,Pembroke Pines,Florida,33024.0,South
SO-20335,Sean O'Donnell,robertsilva465@gmail.com,#ERROR!,"Unit 8388 Box 5818
DPO AA 51403",Consumer,United States,Columbia,Tennessee,38401.0,South
DM-13525,Don Miller,aaronmckee125@gmail.com,507.473.0724x7605,"Unit 8424 Box 2407
DPO AE 55128",Corporate,United States,Houston,Texas,77070.0,Central
BP-11050,Barry Pond,ryanrojas819@gmail.com,001-064-950-2432x770,"Unit 8903 Box 0540
DPO AP 81820",Corporate,United States,Los Angeles,California,90008.0,West
ML-17755,Max Ludwig,gregoryhull946@gmail.com,(420)098-4066x1282,"Unit 9051 Box 8992
DPO AA 02858",Home Office,United States,Suffolk,Virginia,23434.0,South
AC-10450,Amy Cox,omarmartin769@gmail.com,199081228,"Unit 9103 Box 4771
DPO AA 16592",Consumer,United States,New York City,New York,10011.0,East
AO-10810,Anthony O'Donnell,kimshaw310@gmail.com,#ERROR!,"Unit 9987 Box 4002
DPO AA 15069",Corporate,United States,Los Angeles,California,90045.0,West
RD-19900,Ruben Dartt,benjaminbeck991@gmail.com,#ERROR!,"USCGC Brewer
FPO AE 11377",Consumer,United States,San Francisco,California,94109.0,West
AR-10345,Alex Russell,anthonychavez937@gmail.com,545.116.5622,"USCGC Cervantes
FPO AP 51042",Corporate,United States,Houston,Texas,77070.0,Central
KH-16690,Kristen Hastings,joshuaedwards551@gmail.com,062-288-0259x8213,"USCGC Jackson
FPO AE 07349",Corporate,United States,Springfield,Oregon,97477.0,West
CB-12025,Cassandra Brandow,aimeejacobs870@gmail.com,(248)934-4344,"USCGC Johnson
FPO AE 24361",Consumer,United States,East Orange,New Jersey,7017.0,East
TS-21205,Thomas Seio,ryangarza609@gmail.com,7258076391,"USCGC Johnson
FPO AP 94937",Corporate,United States,Hackensack,New Jersey,7601.0,East
RW-19540,Rick Wi 4567@#$lson,alisonfox262@gmail.com,001-703-212-6824x15702,"USCGC Leon
FPO AA 57148",Corporate,United States,Detroit,Michigan,48234.0,Central
JB-15400,Jennifer Braxton,michaeljarvis923@gmail.com,001-547-119-1252x0236,"USCGC Norman
FPO AA 90479",Corporate,United States,Chicago,Illinois,60623.0,Central
CC-12670,Craig Carreira,zacharyfowler352@gmail.com,804-337-1371x8441,"USCGC Robinson
FPO AE 20798",Consumer,United States,Tampa,Florida,33614.0,South
LH-17020,Lisa Hazard,kellybrown467@gmail.com,1385738589,"USCGC Young
FPO AA 86093",Consumer,United States,Columbus,Ohio,43229.0,East
CY-12745,Craig Yedwab,rachaelgilbert868@gmail.com,269.815.9003x034,"USNS Burton
FPO AP 12772",Corporate,United States,Gilbert,Arizona,85234.0,West
PO-19195,Phillina Ober,paulastone588@gmail.com,7912150672,"USNS Hensley
FPO AP 13010",Home Office,United States,Naperville,Illinois,60540.0,Central
BD-11605,Brian Dahlen,michelleedwards750@gmail.com,9218765672,"USNS Kelley
FPO AA 54670",Consumer,United States,Springfield,Virginia,22153.0,South
SF-20065,Sandra Flanagan,johnlee217@gmail.com,5633840676,"USNS Kim
FPO AA 88159",Consumer,United States,Everett,Massachusetts,2149.0,East
AA-10645,Anna Andreadi,ericcarter176@gmail.com,(451)259-5402,"USNS Knight
FPO AA 76532",Consumer,United States,Chester,Pennsylvania,19013.0,East
GT-14710,Greg Tran,kylevincent794@gmail.com,769-776-4959x968,"USNS Molina
FPO AA 29380",Consumer,United States,Buffalo,New York,14215.0,East
PK-18910,Paul Knut_son,teresagallagher910@gmail.com,001-959-479-1908x9005,"USNS Williams
FPO AP 94395",Home Office,United States,Philadelphia,Pennsylvania,19143.0,East
JL-15175,James Lanier,johnbrown306@gmail.com,869.083.7518x8458,"USNV Allison
FPO AP 40129",Home Office,United States,Chattanooga,Tennessee,37421.0,South
BD-11770,Bryan Davis,allenwright784@gmail.com,938-528-3614x48664,"USNV Gonzalez
FPO AE 23095",Consumer,United States,Philadelphia,Pennsylvania,19143.0,East
PB-18805,_12312Patrick Bzostek,albertruiz197@gmail.com,333.244.0240x1037,"USNV Richard
FPO AP 51576",Home Office,United States,Salt Lake City,Utah,84106.0,West
AH-10690,Anna Häberlin,brianpalmer348@gmail.com,113.407.9112x92842,"USNV Smith
FPO AP 16161",Corporate,United States,Plantation,Florida,33317.0,South
AJ-10945,Ashley Jarboe,ruthsmith682@gmail.com,001-762-060-1456x03151,"USNV Woods
FPO AA 79528",Consumer,United States,Taylor,Michigan,48180.0,Central
JS-15685,Jim Sink,rebeccarogers893@gmail.com,775-822-3387,"USNV Wyatt
FPO AA 01044",Corporate,United States,Miramar,Florida,33023.0,South
EM-13960,Eric Murdock,aprillyons379@gmail.com,933-597-5408x6332,"USS Buck
FPO AP 96694",Consumer,United States,Portland,Oregon,97206.0,West
CL-12565,Clay Ludtke,janetvaldez845@gmail.com,(101)628-9447,"USS Clark
FPO AP 07894",Consumer,United States,Cleveland,Ohio,44105.0,East
EN-13780,Edward Nazzal,katelynsmith870@gmail.com,#ERROR!,"USS Dominguez
FPO AP 03579",Consumer,United States,New York City,New York,10009.0,East
TR-21325,Toby Ritter,erikkeller624@gmail.com,(122)128-6698x81448,"USS Farrell
FPO AE 97825",Consumer,United States,Belleville,New Jersey,7109.0,East
MM-18280,Muhammed MacIntyre,nicholeochoa482@gmail.com,9822091432,"USS Jones
FPO AE 65170",Corporate,United States,New York City,New York,10035.0,East
CC-12145,"\":[]|}-=Charles Crestani",caseytodd323@gmail.com,#ERROR!,"USS Kemp
FPO AE 62759",Consumer,United States,San Diego,California,92105.0,West
NS-18505,Neola Schneider,kristinaholland483@gmail.com,675-158-4664,"USS Robinson
FPO AE 41377",Consumer,United States,San Jose,California,95123.0,West
LC-17140,Logan Currie,taylormarshall954@gmail.com,180.379.6698x7640,"USS Williams
FPO AA 02547",Consumer,United States,Philadelphia,Pennsylvania,19140.0,East
