Customer ID,Customer Name,email,phone,address,Segment,Country,City,State,Postal Code,Region
RH-19510,Rick Huthwaite,cheryltorres345@gmail.com,001-888-076-7041x3471,"25655 Brooke Mill Apt. 025
Mollyfurt, VA 68836",Home Office,United States,San Diego,California,92037.0,West
PL-18925,Paul Lucas,marissahall149@gmail.com,001-744-003-1432x75200,"25889 Brian Locks
East Amber, AS 39437",Home Office,United States,Los Angeles,California,90049.0,West
VB-21745,Victo 3456ria Brennan,dominiquebell687@gmail.com,(678)218-4398,"25944 Michelle Lodge
Sarahtown, CA 84567",Corporate,United States,San Antonio,Texas,78207.0,Central
BE-11335,Bi1l Eplett,rickyphillips472@gmail.com,849.472.4799x3435,"2598 Watson Points
Johnsonstad, RI 13310",Home Office,United States,Houston,Texas,77041.0,Central
LM-17065,Liz MacKendrick,markchandler985@gmail.com,#ERROR!,"2625 Nelson Hill
Frankborough, OR 23315",Consumer,United States,Hot Springs,Arkansas,71901.0,South
MZ-17335,Maria Zettner,michaelgilbert463@gmail.com,#ERROR!,"265 Austin Mills Suite 915
Romerofurt, HI 73579",Home Office,United States,San Francisco,California,94109.0,West
BS-11665,Brian Stugart,jeremylee380@gmail.com,(877)469-1127,"2665 Olivia Orchard
Seanburgh, DE 90669",Consumer,United States,Chicago,Illinois,60623.0,Central
SG-20470,Sheri Gordon,emilysanders780@gmail.com,(105)604-4006,"2676 Washington Overpass
Davismouth, AR 20105",Consumer,United States,Atlanta,Georgia,30318.0,South
VT-21700,Valerie Takahito,lorrainepowell248@gmail.com,718.871.8092x916,"26789 Villanueva Greens Suite 895
South Janicechester, MD 81115",Home Office,United States,Houston,Texas,77070.0,Central
LC-16960,Lindsay Castell,seanwilliams216@gmail.com,576-278-1572x214,"270 Burgess Cliff Apt. 571
New Lynn, KY 02929",Home Office,United States,New York City,New York,10024.0,East
BP-11290,Beth Paige,dawnjohnson466@gmail.com,001-136-100-4593x2756,"270 Peck Neck Apt. 401
Port Briana, OK 79184",Consumer,United States,Los Angeles,California,90008.0,West
NF-18595,Nicole Fjeld,davidcooper488@gmail.com,(450)033-7263,"272 Daniel Mountains
Rosemouth, SC 10204",Home Office,United States,New York City,New York,10009.0,East
AA-10480,Andrew Allen,johnwalker944@gmail.com,388-142-4883x5370,"27265 Murray Island
Kevinfort, PA 63231",Consumer,United States,Concord,North Carolina,28027.0,South
BP-11185,Ben Pet 987 -=erman,jessicawelch323@gmail.com,002-252-2134x2376,"273 Mary Street
North Caitlin, NC 52482",Corporate,United States,Philadelphia,Pennsylvania,19143.0,East
JL-15130,Jack Lebron,kyleevans801@gmail.com,8687281308,"273 Watts Common Suite 793
Ericview, HI 86982",Consumer,United States,Lancaster,Ohio,43130.0,East
SF-20200,Sarah Foster,judydillon345@gmail.com,9223647411,"27567 Veronica Pines Apt. 548
Murphymouth, HI 03165",Consumer,United States,Marysville,Washington,98270.0,West
IM-15055,Ionia McGrath,justinrusso980@gmail.com,(195)333-4904,"2764 Hayley Square
Ericton, AZ 93691",Consumer,United States,Roseville,California,95661.0,West
HG-14845,Harry Greene,sandrajackson911@gmail.com,(592)274-7263x337,"27695 Jessica Forge Apt. 530
Taylorstad, IL 81913",Consumer,United States,Houston,Texas,77041.0,Central
DL-13495,Dionis Lloyd,jeremyandrews576@gmail.com,001-475-397-9924x023,"277 Donna Heights
Greenefurt, MT 57005",Corporate,United States,San Francisco,California,94110.0,West
LP-17080,Liz Pelletier,jonathanturner769@gmail.com,9813910479,"278 Willis Run
North Mitchellburgh, RI 34572",Consumer,United States,Seattle,Washington,98103.0,West
JE-15475,Jeremy Ellison,stevenlewis603@gmail.com,(558)291-1287x9008,"2801 Sharon Tunnel Suite 549
Lake Yvonne, WY 30987",Consumer,United States,Houston,Texas,77095.0,Central
DB-12910,Daniel Byrd,derekdixon106@gmail.com,287.193.4935x697,"28031 Kimberly Course Suite 046
North Nathanmouth, GA 36858",Home Office,United States,Fort Lauderdale,Florida,33311.0,South
KM-16225,Kalyca Meade,shellycox842@gmail.com,#ERROR!,"283 Tina Pines Apt. 906
Dawnborough, CA 27773",Corporate,United States,Baltimore,Maryland,21215.0,East
MB-17305,Maria Bertelson,corylopez267@gmail.com,001-358-339-2510x641,"28418 Patterson Stravenue Apt. 478
East Randyfort, FL 68769",Consumer,United States,Nashville,Tennessee,37211.0,South
LO-17170,Lori Olson,jacobcalderon640@gmail.com,-9859,"285 Roberts Falls Suite 156
New Brianshire, VI 02979",Corporate,United States,La Quinta,California,92253.0,West
RO-19780,Rose O'Brian,scottfrank411@gmail.com,(144)960-5966,"28537 Jennifer Lakes Apt. 557
East Christineberg, CT 53770",Consumer,United States,Memphis,Tennessee,38109.0,South
AT-10735,Annie Thurman,jeremyrodriguez468@gmail.com,823.282.6631x620,"287 Guerrero Roads Suite 079
Ochoatown, CT 50932",Consumer,United States,Nashville,Tennessee,37211.0,South
MW-18220,Mitch Webber,michaelbrown355@gmail.com,(638)359-7262x4213,"2879 Frazier Route Apt. 690
Port Terri, ID 74237",Consumer,United States,Lancaster,Ohio,43130.0,East
TM-21490,Tony Molinari,timothywells902@gmail.com,468.440.3998,"2888 Edwards Hollow
Lake Brandonbury, RI 55570",Consumer,United States,Yonkers,New York,10701.0,East
SV-20785,Stewart Visinsky,jacquelinegarcia787@gmail.com,(848)801-0743,"2894 Kathy Green Suite 221
Lake Johnside, SC 05719",Consumer,United States,Pueblo,Colorado,81001.0,West
NP-18685,Nora Pelletier,ashleyboyle616@gmail.com,#ERROR!,"290 Gray Junctions Suite 964
Frazierport, MH 30154",Home Office,United States,Niagara Falls,New York,14304.0,East
AG-10495,Andrew Gjertsen,margarethardy249@gmail.com,434.970.8362x0269,"2900 Sandra Villages Apt. 985
Phillipsstad, NH 19830",Corporate,United States,Houston,Texas,77041.0,Central
CP-12340,Christine Phan,matthewstokes156@gmail.com,(404)609-3966x901,"2927 Guerrero Mall Suite 959
New Christopher, KY 24314",Corporate,United States,New York City,New York,10024.0,East
GZ-14470,Gary Zandusky,keithchavez853@gmail.com,169.251.9253x976,"294 Timothy Crossing
Lake Charlotteshire, DE 43171",Consumer,United States,Bullhead City,Arizona,86442.0,West
MC-17425,Mark Cousins,lauracopeland973@gmail.com,230-208-6729x432,"29422 Christopher Stream Apt. 132
West Keith, OK 19659",Corporate,United States,Mobile,Alabama,36608.0,South
DW-13195,David Wiener,markroberts135@gmail.com,001-263-347-9818x27638,"296 Hanson Ridge
Jamestown, MN 78236",Corporate,United States,Houston,Texas,77095.0,Central
NH-18610,Nicole Hansen,maureenday425@gmail.com,759.857.2613x43557,"296 Rogers Burg Suite 234
Tannerbury, OH 37597",Corporate,United States,Columbus,Georgia,31907.0,South
DL-12865,Dan Lawera,thomasmclaughlin610@gmail.com,828.395.9794x21404,"2987 Natalie Drive
Marymouth, MD 08029",Consumer,United States,Miami,Florida,33142.0,South
JD-15790,John Dryer,sarahreynolds875@gmail.com,001-845-857-9678,"299 Smith Crest Suite 975
Williamsview, NE 20228",Consumer,United States,Coppell,Texas,75019.0,Central
PV-18985,Paul  4567Van Hugh,laurensalazar999@gmail.com,556-771-7136x0406,"299 Todd Plains Apt. 188
Joneshaven, IN 94140",Home Office,United States,League City,Texas,77573.0,Central
CS-11860,Cari Schnelling,josephbrown503@gmail.com,6948600144,"3013 Jason Loaf
North Matthew, MN 91073",Consumer,United States,New York City,New York,10011.0,East
NF-18385,Natalie Fritzler,davidwilson315@gmail.com,7388541505,"3017 Jones Streets
Johnsontown, AR 17718",Consumer,United States,Chesapeake,Virginia,23320.0,South
JG-15160,James Galang,jameskelly632@gmail.com,173-822-6957x471,"302 Alicia Rapids Apt. 269
Spencerton, OR 24079",Consumer,United States,Los Angeles,California,90049.0,West
