Customer ID,Customer Name,email,phone,address,Segment,Country,City,State,Postal Code,Region
MF-18250,Monica Federle,ericferguson144@gmail.com,128.635.9988x0059,"5428 Pruitt Fall
New William, FL 60548",Corporate,United States,Little Rock,Arkansas,72209.0,South
AS-10045,Aaron Smayling,haleymartinez861@gmail.com,(823)674-8951x3895,"5431 Christopher Dale
Joshuahaven, CT 52230",Corporate,United States,Pasadena,California,91104.0,West
RC-19960,Ryan Crowe,williamcontreras230@gmail.com,(046)162-7437,"54354 Larry Burgs
Kevinshire, IL 89479",Consumer,United States,Springfield,Oregon,97477.0,West
MN-17935,Michael Nguyen,jamesjohnson951@gmail.com,073.030.6238x261,"54496 Waters Crescent
Lisaland, TN 94350",Consumer,United States,Memphis,Tennessee,38109.0,South
BE-11410,Bobby Elias,adriancross924@gmail.com,001-576-367-7384,"545 Manning Tunnel
Mcintoshland, KS 74967",Consumer,United States,Lancaster,Ohio,43130.0,East
CG-12040,Catherine Glotzbach,staceywelch971@gmail.com,153-578-4485,"54502 Blevins Flat
Lake Amanda, VT 17073",Home Office,United States,Philadelphia,Pennsylvania,19120.0,East
PA-19060,Pete Armstrong,susannavarro180@gmail.com,169-774-6643,"546 Liu Landing Suite 002
Allisonside, FM 99857",Home Office,United States,Richmond,Indiana,47374.0,Central
MS-17530,MaryBeth Skach,matthewthomas990@gmail.com,8860156884,"5461 Johnson Meadows Apt. 720
West Andrewside, KS 61767",Consumer,United States,Seattle,Washington,98105.0,West
LC-17050,Liz Carlisle,kaylagould412@gmail.com,(916)053-1739,"547 Hull View
Port Jenniferport, KS 90244",Consumer,United States,Medina,Ohio,44256.0,East
DK-13375,Dennis Kane,shelbygomez681@gmail.com,001-151-507-6676x76952,"547 Tristan Fall Apt. 910
Kennethshire, IL 94867",Consumer,United States,Westland,Michigan,48185.0,Central
HD-14785,Harold Dahlen,williamjackson938@gmail.com,263-538-5521x083,"548 Christine Villages Suite 166
Travischester, CA 40095",Home Office,United States,Philadelphia,Pennsylvania,19143.0,East
TZ-21580,Tracy Zic,michellecollins192@gmail.com,(377)901-5059x66423,"551 Stephanie Green
Aaronview, FL 97888",Consumer,United States,Louisville,Colorado,80027.0,West
PO-19180,Philisse Overcash,jacobwalker983@gmail.com,-681,"55131 Gray Harbor
Rebeccafurt, WY 99585",Home Office,United States,Houston,Texas,77095.0,Central
SM-20005,Sally Matthias,timjones317@gmail.com,001-265-477-7702x62107,"552 Jennifer Cape Apt. 065
Sydneyburgh, NV 24609",Consumer,United States,New York City,New York,10009.0,East
RF-19840,Roy Französisch,jennifermorris687@gmail.com,001-674-070-2067,"55251 Lin Corner
Port Brandonmouth, MA 08958",Consumer,United States,Chesapeake,Virginia,23320.0,South
ML-18040,Michelle Lonsdale,kristenkeith167@gmail.com,001-857-010-1331x865,"5549 Obrien Crescent Apt. 539
Jillmouth, NV 65262",Corporate,United States,Albuquerque,New Mexico,87105.0,West
JP-15460,Jennifer Patt,lisamclean178@gmail.com,#ERROR!,"555 Alejandra Islands Suite 244
Lynnhaven, DE 12323",Corporate,United States,Dallas,Texas,75220.0,Central
YC-21895,Yoseph Carroll,jordanellis644@gmail.com,(445)571-3308,"55535 Knight Fields Apt. 599
Lake Andrew, NH 37720",Corporate,United States,Newark,Delaware,19711.0,East
JK-16090,Juliana Krohn,sarahgarcia897@gmail.com,#ERROR!,"557 Thomas Haven Apt. 776
West Joy, MP 81802",Consumer,United States,Louisville,Kentucky,40214.0,South
SB-20185,Sarah Brown,heatherprice643@gmail.com,(274)076-1792x556,"5572 Joshua Field Apt. 119
Lake Tylermouth, FM 17737",Consumer,United States,Evanston,Illinois,60201.0,Central
JW-15220,Jane Waco,robertprince880@gmail.com,4297279395,"5576 Timothy Coves
North Miguel, MO 28971",Corporate,United States,Lawrence,Massachusetts,1841.0,East
CV-12805,Cynthia Voltz,sharigarcia531@gmail.com,4521067813,"56002 Edwards Green
Wilsonville, AZ 55516",Corporate,United States,Fort Worth,Texas,76106.0,Central
EC-14050,Erin Creighton,josephcross873@gmail.com,001-195-587-9980x459,"56076 Hernandez Mount
West Gilbert, FM 02174",Consumer,United States,Columbus,Georgia,31907.0,South
MS-17830,Melanie Seite,gabrielglenn611@gmail.com,927.642.5903x199,"56088 John Lake
North Shawn, NJ 36049",Consumer,United States,Laredo,Texas,78041.0,Central
BS-11590,Brendan Sweed,breannasantos355@gmail.com,680-261-2092,"56105 King Brook
Staffordland, RI 22533",Corporate,United States,Columbus,Ohio,43229.0,East
KD-16270,Karen Dan!els,benjaminpayne924@gmail.com,#ERROR!,"5612 Meyers Stravenue Apt. 559
West Kelseyburgh, MH 58753",Consumer,United States,New York City,New York,10024.0,East
JF-15415,Jennifer Ferguson,sherrycollins895@gmail.com,001-943-211-5014x6744,"5619 Pittman Ford
Timothybury, FL 10672",Consumer,United States,Seattle,Washington,98105.0,West
AP-10720,Anne Pryor,garyjones407@gmail.com,(376)159-2660,"5624 John Corner
Victorstad, IA 25172",Home Office,United States,Los Angeles,California,90032.0,West
SJ-20215,Sarah Jordon,jenniferobrien794@gmail.com,286.131.4129x491,"56382 Rivas Path
Salinasfurt, MP 11573",Consumer,United States,Los Angeles,California,90049.0,West
ME-18010,Michelle Ellison,heatherhendrix313@gmail.com,(845)819-5762,"565 Amy Crossing Apt. 049
Lake Joseton, MD 49170",Corporate,United States,Marion,Ohio,43302.0,East
JF-15565,Jill Fjeld,matthewkennedy713@gmail.com,(895)632-2541,"5657 Amber Roads
South Tanya, ME 55772",Consumer,United States,Fayetteville,North Carolina,28314.0,South
CS-12250,Chris Selesnick,lindacraig125@gmail.com,001-578-431-2160,"566 Moore Knoll Suite 649
Parkermouth, MS 88971",Corporate,United States,Haltom City,Texas,76117.0,Central
AF-10885,Art Foster,erikmacias904@gmail.com,135-367-2526x9925,"568 Christopher Tunnel
Toddburgh, DE 86966",Consumer,United States,Fairfield,Ohio,45014.0,East
GM-14455,Gary Mitchum,charlesgardner634@gmail.com,#ERROR!,"56920 Lori Extensions Apt. 319
Dawnhaven, WA 16059",Home Office,United States,Columbus,Ohio,43229.0,East
JM-15580,Jill Matthias,paulalvarez390@gmail.com,425-443-1836,"56958 Sara Valley Apt. 958
South Gwendolyn, IN 15815",Consumer,United States,Seattle,Washington,98105.0,West
JP-16135,Julie Prescott,michaeltran858@gmail.com,111.966.0392x47686,"570 Kyle Lodge Apt. 938
West Brianashire, FM 66798",Home Office,United States,Muskogee,Oklahoma,74403.0,Central
CM-12385,Christopher Martinez,gabriellesmith365@gmail.com,324.369.9483,"57060 Smith Mountains Apt. 084
Lake Victoriamouth, ND 46585",Consumer,United States,Atlanta,Georgia,30318.0,South
BS-11800,Bryan Spruell,tiffanypearson871@gmail.com,001-341-627-5718x3914,"573 Nielsen Radial Apt. 571
Jenniferhaven, GA 27177",Home Office,United States,New York City,New York,10011.0,East
BG-11035,Barry Gonzalez,emilythomas235@gmail.com,001-006-358-6967,"5732 Pedro Cliff
Christopherton, PR 77837",Consumer,United States,Austin,Texas,78745.0,Central
JK-15325,Jason Klamczynski,amberramirez415@gmail.com,(674)013-3817x46967,"576 Kathryn Flat
South Christopher, IL 13391",Corporate,United States,Dallas,Texas,75220.0,Central
BW-11200,5467Ben Wallace,elijahcook838@gmail.com,-2344,"577 Brown Hills Apt. 339
North Donnaville, AS 67858",Consumer,United States,Skokie,Illinois,60076.0,Central
KN-16390,Katherine Nockton,carriehanson130@gmail.com,#ERROR!,"582 Logan Parks
Jenniferfort, AL 12921",Corporate,United States,New York City,New York,10011.0,East
